,screen_name,followers,friends,description,tweets
1011,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1012,Leviath29846145,1060,1118,"Stop NWO Globalisten = einde vrijheden.
Stop Soros, Rothschild, Rockefeller, Gates. Exit EU, WHO, VN en de verdragen Straatsburg en Marrakesh!
🥋🙏💓",60100
1013,Leviath29846145,1060,1118,"Stop NWO Globalisten = einde vrijheden.
Stop Soros, Rothschild, Rockefeller, Gates. Exit EU, WHO, VN en de verdragen Straatsburg en Marrakesh!
🥋🙏💓",60100
1014,roosje35,77,245,Never give up!,422
1015,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1016,TakeTheRedPil,238,324,,5036
1017,Est1818,253,55,"Est1818 official
Brooklyn, NY",2277
1018,HumanBe00194645,1,2,"The end cannot justify the means, for the simple and obvious reason that the means employed determine the nature of the ends produced - Aldous Huxley",420
1019,Est1818,253,55,"Est1818 official
Brooklyn, NY",2277
1020,kubiak_stefan,140,279,,1391
1021,AlexLeusden,28,37,"Vader. Echtgenoot. Mens. 
Vind alles dat leeft interessant. Dol op gadgets en lekker eten.
Absence of evidence is no evidence of absence",2529
1022,HumanBe00194645,1,2,"The end cannot justify the means, for the simple and obvious reason that the means employed determine the nature of the ends produced - Aldous Huxley",420
1023,Shadowfax2u,292,116,,64865
1024,Pimp81383235,68,207,Niks,741
1025,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
1026,quovadisweblog,1666,891,"Blind belief in authority is the greatest enemy of truth (Albert Einstein) - 
Lawyer, writer, photographer & unpaid influencer",26401
1027,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1028,fvdr,1669,216,"gentle_contrarian, credible_activist, visionary_pensionado advocating universal values, 30 yrs academic researcher on techs societal&political&business impact",31768
1029,fvdr,1669,216,"gentle_contrarian, credible_activist, visionary_pensionado advocating universal values, 30 yrs academic researcher on techs societal&political&business impact",31768
1030,Onair58,1808,2121,"Psychologie. In real life een keurige integere man en hier bind ik, soms in ferme taal, de strijd aan met;  complotdenkers en aanverwante flauwekul!",16845
1031,Wallyboytoaogm1,1176,2079,"Tegendraads denker.

Barbarus hic ego sum quia non intellegor ulli.

Ik ben hier een vreemdeling, omdat ik door niemand  begrepen word.",17126
1032,macflagstaff,541,630,"Voor vrijheid en democratie, dus tegen NWO, Islam en EU. 
Amerika gaat ons WEER bevrijden! Let maar op!

Parler: @Flagstaffmac / #JensenShow https://t.co/qSA2TV0oeJ",16765
1033,Allkindsofever1,583,1770,"'n Beetje van mezelf, n beetje van 'n ander 💻
(mijn) kinderen ♥ lezen, muziek, docu's, foto's, natuur, breien, eten, verwonderen, uitwaaien, slapen en musjes ☺",45992
1034,OlsenSigur,1471,3970,,48099
1035,NomaNescio,960,699,"Follower of politricks, science and the rest. Radical for change, justice, earth, people... We could if we wanted, the sollutions are there!",57686
1036,macflagstaff,541,630,"Voor vrijheid en democratie, dus tegen NWO, Islam en EU. 
Amerika gaat ons WEER bevrijden! Let maar op!

Parler: @Flagstaffmac / #JensenShow https://t.co/qSA2TV0oeJ",16765
1037,Ronald19802,127,350,"Onrecht is nooit gelegen in ongelijkheid van rechten, het is gelegen in de aanspraak op 'gelijke' rechten.",5208
1038,Jaccl1967,753,1096,"My life is based on a true story... At least, I always thought it was😅🤔",6134
1039,Wallyboytoaogm1,1176,2079,"Tegendraads denker.

Barbarus hic ego sum quia non intellegor ulli.

Ik ben hier een vreemdeling, omdat ik door niemand  begrepen word.",17126
1040,fred2019nl,54,247,"Respecteer de wetenschap, respecteer de natuur, respecteer elkaar.",3549
1041,Babyfac54592738,507,1433,"#Truthseeker #Nexit No NEW WORLD ORDER NO GLOBALISM Parler @QK66 
I Block Trolls so stay AWAY 🛑",8208
1042,TunnelForce9,226,1066,"Tweeting in English or Dutch and sometimes in German or French. 
Science / Politics / Climate /
/ Good Ideas / Legowelt /",9943
1043,SWSandy_,3965,4955,"Loves Animals, Sy-Fy  - Vintage/Cycling - Art/History/Politics- LLB Law Grad -Essex & South Coast",105295
1044,SWSandy_,3965,4955,"Loves Animals, Sy-Fy  - Vintage/Cycling - Art/History/Politics- LLB Law Grad -Essex & South Coast",105295
1045,JudithTaat,819,1005,,88056
1046,Onair58,1808,2121,"Psychologie. In real life een keurige integere man en hier bind ik, soms in ferme taal, de strijd aan met;  complotdenkers en aanverwante flauwekul!",16845
1047,Francolinie,3633,3430,"Linkse sprookjes, rechtse waarheden ©®™️
Trollen gaan onmiddelijk op de blok",127583
1048,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1049,JudithTaat,819,1005,,88056
1050,Onair58,1808,2121,"Psychologie. In real life een keurige integere man en hier bind ik, soms in ferme taal, de strijd aan met;  complotdenkers en aanverwante flauwekul!",16845
1051,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1052,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1053,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1054,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1055,Onair58,1808,2121,"Psychologie. In real life een keurige integere man en hier bind ik, soms in ferme taal, de strijd aan met;  complotdenkers en aanverwante flauwekul!",16845
1056,AnjaMekenkamp,891,504,Geboren op 7 Januari 1970 in IJmuiden. Weduwe van Carlo Mekenkamp. Drie kinderen.,215585
1057,2tijro,1380,1342,nieuw account ipv 1tijro 🚜 PVV #GASKLEVER  GAB TIJRO,71924
1058,Climbing4ever,37,191,"Family man, climber, runner and physicist",968
1059,AnjaMekenkamp,891,504,Geboren op 7 Januari 1970 in IJmuiden. Weduwe van Carlo Mekenkamp. Drie kinderen.,215585
1060,mijntwiets,185,157,Ik ben niet links niet rechts maar eet van alle walletjes mee,9474
1061,OlsenSigur,1471,3970,,48099
1062,Climbing4ever,37,191,"Family man, climber, runner and physicist",968
1063,Climbing4ever,37,191,"Family man, climber, runner and physicist",968
1064,IkNet,5062,1833,"Healthscientist/Gezondheidswetenschapper. Hekelt #antiburgerbeleid en #roeptoeters. 
Steun standpunten die soms rechts,soms links zijn. Backup: Criticaster19602",22898
1065,IkNet,5062,1833,"Healthscientist/Gezondheidswetenschapper. Hekelt #antiburgerbeleid en #roeptoeters. 
Steun standpunten die soms rechts,soms links zijn. Backup: Criticaster19602",22898
1066,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1067,macflagstaff,541,630,"Voor vrijheid en democratie, dus tegen NWO, Islam en EU. 
Amerika gaat ons WEER bevrijden! Let maar op!

Parler: @Flagstaffmac / #JensenShow https://t.co/qSA2TV0oeJ",16765
1068,Airborn_Trading,172,231,#EA #FX,4191
1069,ljouwerter84,703,1057,"100% anti-socialist, (multi)nationalist 🇩🇰🇮🇱🇭🇺🇳🇱🇵🇱🇷🇺, realist, homo, voor Nederland dús tegen EU, anti-mohammedanist, universitaire BA, ✡zionist✡",7386
1070,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1071,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1072,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1073,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1074,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1075,TunnelForce9,226,1066,"Tweeting in English or Dutch and sometimes in German or French. 
Science / Politics / Climate /
/ Good Ideas / Legowelt /",9943
1076,Wallyboytoaogm1,1176,2079,"Tegendraads denker.

Barbarus hic ego sum quia non intellegor ulli.

Ik ben hier een vreemdeling, omdat ik door niemand  begrepen word.",17126
1077,dashboardsucks,511,822,"Straal 5G uit, gevaccineerd en reeds gechipt. (Q)wappies en Coronaontkenners block ik. #ikdoewelmee.",7776
1078,LindaSchD,82,160,ondernemer|vrouw|moeder|oma|mierenpoepje op deze aardbol|,1623
1079,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
1080,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1081,dashboardsucks,511,822,"Straal 5G uit, gevaccineerd en reeds gechipt. (Q)wappies en Coronaontkenners block ik. #ikdoewelmee.",7776
1082,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1083,huismeester__,73,40,,1852
1084,Dirku51,85,118,,9678
1085,ern_abart,745,2115,,58636
1086,JansenJorno,9,34,Geniet!,421
1087,Dirku51,85,118,,9678
1088,wappies,18,80,"Ik ben geen doctor, arts of wetenschapper.
Love Idiots & Wappies, lust ze rauw! #stopwillemengel",160
1089,CrouchingHidden,2099,1444,"End Global Viral Communism 

Dutch  Observer divergent 

Lid - FVD   #TeamThierry",40503
1090,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1091,CrouchingHidden,2099,1444,"End Global Viral Communism 

Dutch  Observer divergent 

Lid - FVD   #TeamThierry",40503
1092,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1093,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1094,CrouchingHidden,2099,1444,"End Global Viral Communism 

Dutch  Observer divergent 

Lid - FVD   #TeamThierry",40503
1095,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1096,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1097,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1098,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1099,Anti4uswaanzin,439,413,"Voorzitter/ster van de domste bond van NL.
Schurfthekel aan virushooligans.
Ik tweet over en niet met viruswappies. Direct een block!!

Internetrechercheur IAVD",735
1100,CrouchingHidden,2099,1444,"End Global Viral Communism 

Dutch  Observer divergent 

Lid - FVD   #TeamThierry",40503
1101,CrouchingHidden,2099,1444,"End Global Viral Communism 

Dutch  Observer divergent 

Lid - FVD   #TeamThierry",40503
1102,povermania,50,53,"not gonna sit in silence, not gonna live in fear
#durftebenoemen, niet foutloos, wel eerlijk, inactief taalpurist, nieuwsgierig kritich&kritisch nieuwsgierig",2821
1103,Anti4uswaanzin,439,413,"Voorzitter/ster van de domste bond van NL.
Schurfthekel aan virushooligans.
Ik tweet over en niet met viruswappies. Direct een block!!

Internetrechercheur IAVD",735
1104,Lydia911,384,1027,Courage isn't about the absence of fear. It's wetting your pants and doing it anyway!,10918
1105,RudolfH13535316,978,1017,#ChildLivesMatter TRUMP !2020 Gezond verstand ! #saneerdeNPO  COVID19  IS EEN LEUGEN . NEE TEGEN VACCIN #laatjeniettesten,52116
1106,RudolfH13535316,978,1017,#ChildLivesMatter TRUMP !2020 Gezond verstand ! #saneerdeNPO  COVID19  IS EEN LEUGEN . NEE TEGEN VACCIN #laatjeniettesten,52116
1107,RudolfH13535316,978,1017,#ChildLivesMatter TRUMP !2020 Gezond verstand ! #saneerdeNPO  COVID19  IS EEN LEUGEN . NEE TEGEN VACCIN #laatjeniettesten,52116
1108,Leiden92043738,111,269,"Opknappen oldtimers,brommers,motoren. 2009 hadden we ook een nep pandemie(nu denk weer)@Nexit .steun Ongehoord nederland. en fvd/pvv,en Nexit",720
1109,Leiden92043738,111,269,"Opknappen oldtimers,brommers,motoren. 2009 hadden we ook een nep pandemie(nu denk weer)@Nexit .steun Ongehoord nederland. en fvd/pvv,en Nexit",720
1110,HumanBe00194645,1,2,"The end cannot justify the means, for the simple and obvious reason that the means employed determine the nature of the ends produced - Aldous Huxley",420
1111,AnjaMekenkamp,891,504,Geboren op 7 Januari 1970 in IJmuiden. Weduwe van Carlo Mekenkamp. Drie kinderen.,215585
1112,Solana1983,2641,934,"Vrijheid blijheid, nature lover, rebel 4 life✊🏻",14922
1113,manyavo,906,1190,"Het blindelings gehoor geven aan autoriteiten. Is de grootste vijand van de waarheid. ""Albert Einstein """,18967
1114,JudithTaat,819,1005,,88056
1115,knetterKnots,13,4,,15139
1116,Lon32779691,5,33,,154
1117,Els__nadine,39,127,Niet de braafste Hello-Kitty | Amsterdam | Goonie | Meestal wel lief 🏳️‍🌈 |,1634
1118,corrupt2020,109,178,,8166
1119,FransPietersma,262,305,Me my self and I,12620
1120,Sandra54319411,378,319,,19656
1121,tweetlelidy,1867,1131,"Chemist, analytical, entrepreneur, nature lover, friends, music and good food!",13820
1122,simpekel,1216,1857,"Creatieve Groningse, met een nuchter verstand.",11085
1123,r_hartman,353,44,,40138
1124,quovadisweblog,1666,891,"Blind belief in authority is the greatest enemy of truth (Albert Einstein) - 
Lawyer, writer, photographer & unpaid influencer",26401
1125,macflagstaff,541,630,"Voor vrijheid en democratie, dus tegen NWO, Islam en EU. 
Amerika gaat ons WEER bevrijden! Let maar op!

Parler: @Flagstaffmac / #JensenShow https://t.co/qSA2TV0oeJ",16765
1126,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
1127,quovadisweblog,1666,891,"Blind belief in authority is the greatest enemy of truth (Albert Einstein) - 
Lawyer, writer, photographer & unpaid influencer",26401
1128,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
1129,Gunnarvdhoofd,395,580,Drummer4Jesus,16057
1130,povermania,50,53,"not gonna sit in silence, not gonna live in fear
#durftebenoemen, niet foutloos, wel eerlijk, inactief taalpurist, nieuwsgierig kritich&kritisch nieuwsgierig",2821
1131,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
1132,quovadisweblog,1666,891,"Blind belief in authority is the greatest enemy of truth (Albert Einstein) - 
Lawyer, writer, photographer & unpaid influencer",26401
1133,CrouchingHidden,2099,1444,"End Global Viral Communism 

Dutch  Observer divergent 

Lid - FVD   #TeamThierry",40503
1134,CommonSense_TV,4577,896,"CommonSenseTV - Oprecht onafhankelijk nieuws door echte mensen. Zonder belangen. 

Op weg naar een samenleving gebaseerd op gezond verstand.",16984
1135,CommonSense_TV,4577,896,"CommonSenseTV - Oprecht onafhankelijk nieuws door echte mensen. Zonder belangen. 

Op weg naar een samenleving gebaseerd op gezond verstand.",16984
1136,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
1137,quovadisweblog,1666,891,"Blind belief in authority is the greatest enemy of truth (Albert Einstein) - 
Lawyer, writer, photographer & unpaid influencer",26401
1138,Dapperedodo2,864,1009,Nooit gedacht actief te worden op social media. Maar op de valreep heb ik behoefte aan wat vrijheid van meningsuiting.,54494
1139,jhb_mr,147,270,Non believer,11623
1140,jhb_mr,147,270,Non believer,11623
1141,WuftL,366,459,"Onhebbelijk anti-modernist, (eu)feminisme is a-(bio)logisch, diversiteit bestaat alleen bij de gratie van M&M's. Preferred pronoun; Fighterplane",29743
1142,JeroenvdBerg10,1438,1705,#blank / #nexit / beëindigen #EU in deze fascistische vorm / Voor afschaffing van dit dictatoriaal kabinet met Rutte als de duivel. Lijst is een block 👍,70768
1143,AnjaMekenkamp,891,504,Geboren op 7 Januari 1970 in IJmuiden. Weduwe van Carlo Mekenkamp. Drie kinderen.,215585
1144,JudithTaat,819,1005,,88056
1145,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
1146,MediaservicesEU,3777,4084,"Politiek Webforum: Blanke Prof mr dr Zondervan. Belépō szakértõ, Voeling met de burger. Slotje = Doei",87794
1147,Francolinie,3633,3430,"Linkse sprookjes, rechtse waarheden ©®™️
Trollen gaan onmiddelijk op de blok",127583
1148,nuijten_rob,246,139,"From illustration, design, dance, publishing, to study of disinformation spread by our governments, news media and social media, that leads to misery and war.",3368
1149,Francolinie,3633,3430,"Linkse sprookjes, rechtse waarheden ©®™️
Trollen gaan onmiddelijk op de blok",127583
1150,GoldenElohim,226,339,,8792
1151,fred2019nl,54,247,"Respecteer de wetenschap, respecteer de natuur, respecteer elkaar.",3549
1152,ldijkman1,444,643,"geïnteresseerd in de rechtspraak,en het boeddhisme",25431
1153,GoldenElohim,226,339,,8792
1154,Rindert92,8,27,,787
1155,lidavaliedia,179,231,"Wereldburger, dol op 🌱 eten,  heb scherp randje, detective, ruimdenker  en dol op feiten.",2840
1156,Petralala3,87,1778,"Vrouw, 52 moeder van 2, pragmatisch denker, fan van non-dualiteit, rebels, polyamoureus. Hoofd, hart en handen. Alles wat je aandacht geeft groeit.",2176
1157,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
1158,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
1159,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
1160,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
1161,Ramesh13145522,170,236,"The best way to get a strong, lean physique is to eat and work out the way nature intended.",9664
1162,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
1163,Wendy40157210,44,94,,3257
1164,rieshj,75,235,humor - sarcasme - serieuze issues -  en soms wat onzin - normale Twitter dingen dus...😎,6634
1165,dvwblog,450,1895,"Kritisch over misbruik (milieu)wetenschap, EU, MSM. Skepsis en humor zijn deugden. Gulzig onderzoeker, (zee)zeiler, blogger en nog e.e.a.",5045
1166,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
1167,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
1168,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
1169,AnjaMekenkamp,891,504,Geboren op 7 Januari 1970 in IJmuiden. Weduwe van Carlo Mekenkamp. Drie kinderen.,215585
1170,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
1171,mijntwiets,185,157,Ik ben niet links niet rechts maar eet van alle walletjes mee,9474
1172,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
1173,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
1174,Anti4uswaanzin,439,413,"Voorzitter/ster van de domste bond van NL.
Schurfthekel aan virushooligans.
Ik tweet over en niet met viruswappies. Direct een block!!

Internetrechercheur IAVD",735
1175,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
1176,mijntwiets,185,157,Ik ben niet links niet rechts maar eet van alle walletjes mee,9474
1177,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
1178,frmaarseveen,39,76,,1935
1179,faberj4,253,216,"Gissen is missen, meten is weten 
#NoConsentCovidRegulations
#NoConsentWEF
#NoConsent5G
#NoConsentPCRtesting
#NoConsentCoronaVaccin",8067
1180,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
1181,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
1182,Anti4uswaanzin,439,413,"Voorzitter/ster van de domste bond van NL.
Schurfthekel aan virushooligans.
Ik tweet over en niet met viruswappies. Direct een block!!

Internetrechercheur IAVD",735
1183,faberj4,253,216,"Gissen is missen, meten is weten 
#NoConsentCovidRegulations
#NoConsentWEF
#NoConsent5G
#NoConsentPCRtesting
#NoConsentCoronaVaccin",8067
1184,JD71723577,58,118,,4150
1185,nico_anker,310,223,Ik stem PVV en ik ben lid van het Vlaams Belang. Soms deel ik ook aan andere politieke partijen complimentjes uit. I also write tweets in english.,22941
1186,anja73694471,2,26,,81
1187,MegaSponsor,1486,1481,Unlimited daily 4 healing sessions: https://t.co/47KCBgVLOf,9561
1188,nico_anker,310,223,Ik stem PVV en ik ben lid van het Vlaams Belang. Soms deel ik ook aan andere politieke partijen complimentjes uit. I also write tweets in english.,22941
1189,oakentersagain,2361,402,"Politics, judicial real laws. Exit EU, tweets op basis v Art. 7 gw. Vermeend 'racist.'
By killing free speech the government sees itself, 'in war with you'💥😎",71863
1190,CrouchingHidden,2099,1444,"End Global Viral Communism 

Dutch  Observer divergent 

Lid - FVD   #TeamThierry",40503
1191,CarolineVonhoff,1660,1503,"Vrijheid is eigenaar zijn van jezelf en alles wat je maakt en hebt. Niet meer, niet minder, maar voor collectivisten nog te veel.",23050
1192,Dirku51,85,118,,9678
1193,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1194,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1195,Tine45737754,197,230,,9952
1196,GinnekenJos,1379,452,Fractievoorzitter van het CDA in Terneuzen | Rooms-katholiek | Voorliggende voorziening van @GinnekenAmber | Ooit jongste raadslid van Nederland | 😊💚,11597
1197,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1198,Babyfac54592738,507,1433,"#Truthseeker #Nexit No NEW WORLD ORDER NO GLOBALISM Parler @QK66 
I Block Trolls so stay AWAY 🛑",8208
1199,TunnelForce9,226,1066,"Tweeting in English or Dutch and sometimes in German or French. 
Science / Politics / Climate /
/ Good Ideas / Legowelt /",9943
1200,mark_segunda,406,511,No neutral ground in a burning world,18665
1201,sylvana46755345,57,88,,970
1202,Alexand30026283,51,81,,1925
1203,Babyfac54592738,507,1433,"#Truthseeker #Nexit No NEW WORLD ORDER NO GLOBALISM Parler @QK66 
I Block Trolls so stay AWAY 🛑",8208
1204,Babyfac54592738,507,1433,"#Truthseeker #Nexit No NEW WORLD ORDER NO GLOBALISM Parler @QK66 
I Block Trolls so stay AWAY 🛑",8208
1205,JosvanAsten,34,60,🌻,3335
1206,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1207,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1208,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1209,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1210,arjentikt,224,274,"Me on Parler: @QueueFM 

Tip: https://t.co/3QWH8ZBAVB

What confuses a person is not the facts, but the twisting of them.

WWG1",2701
1211,Angel_vrijheid_,422,406,My name is Angel and so am I ❤️ FvD - fan van DJT - hou van mijn Bordeaux doggies en strijder voor de vrijheid.,6659
1212,SKoster01,293,399,"Politiek incorrect,spreekt vaak vanuit het hart.Covid/PCR Fraud.Islamic Ideology is pure Evil.For Economic Agreements,against Federal EU🇮🇱🇺🇸🇷🇺🇦🇲🇭🇺🇮🇹",16954
1213,NotForBabies2,63,127,"PVV❤️ Zwarte Piet 4ever!❤️Trumpansee🇺🇸 Nexit. Zal niet gemuilkorfd worden!
#stopislam #WakkermaarnietWoke
@KingEef, al 25 jaar m'n maat in het kwaad😈",626
1214,viruswaarheid,3269,109,"@viruswaanzin gaat verder als @viruswaarheid
Liefde en Waarheid
Contact: https://t.co/DrqnNCDQoe",2230
1215,Aphrodite_Live,53,12,Verbaast zich over de wereld en steeds vaker | Erstaunt sich über die Welt und immer öfter,76
1216,VanZuchtelen,1875,945,,70120
1217,AnjaMekenkamp,891,504,Geboren op 7 Januari 1970 in IJmuiden. Weduwe van Carlo Mekenkamp. Drie kinderen.,215585
1218,ton_reus,182,216,,13045
1219,elliedeb2,322,276,"Moeder van een zoon van 18.
Houd van humor, jaren 70- 80 muziek. Fc Groningen. 
Hekel aan mensen die oneerlijk zijn.",12731
1220,_AyeAyeCaptain_,390,359,,2110
1221,hennie_visser,53,238,,1069
1222,jokebronkhorst,6275,5393,"PVVer vanaf het begin. Moeder van 3 geweldige kinderen ! Oma van 2 kleinzoons, en 1 kleindochter!  Ik volg altijd terug. ik wil geen DM ! Gab: https://t.co/qAXM39x6xC",91709
1223,Sunlioness1,118,210,"Writer, Researcher, Research (Not MSM!) Journalist, Qigong, Meditation, Simple Permaculture Lifestyle. #livingNOTlockdown",2448
1224,FransKoenz,40,85,,2018
1225,RalphSchipper2,3,12,,31
1226,KJ3LL,9079,7112,Freelance #programmatic advertising professional - father - running - fitness - boxing - I play #chess - #ikdoewelmee - #sittard,5575
1227,JosvanAsten,34,60,🌻,3335
1228,Ener_Anderzijds,817,314,Zoekt naar nieuwe inzichten in actuele thema's,2268
1229,KalkiJaya,31,283,,16919
1230,KalkiJaya,31,283,,16919
1231,KalkiJaya,31,283,,16919
1232,KalkiJaya,31,283,,16919
1233,Zonzon79,33,174,,1259
1234,Babyfac54592738,507,1433,"#Truthseeker #Nexit No NEW WORLD ORDER NO GLOBALISM Parler @QK66 
I Block Trolls so stay AWAY 🛑",8208
1235,BonjourEurope,8,19,"They call me Mr. 99%. Claiming I'm always right. 75%? 🤑 Love Music, Cooking, Football. Know my way around Europe and write controversial blogs. Theo R.",186
1236,Rising_Seraphim,477,223,Κύριε Ιησού Χριστέ Ελέησον Ημάς,13316
1237,KalkiJaya,31,283,,16919
1238,XqnTi7m,0,913,,55
1239,KalkiJaya,31,283,,16919
1240,KalkiJaya,31,283,,16919
1241,KalkiJaya,31,283,,16919
