id,created_at,text
1333482101820289026,2020-11-30 18:44:42,"""Few details from the large phase 3 studies have been released thus far. Moderna’s press release states that 9% exp… https://t.co/xokXeKSjUv"
1333481981749977098,2020-11-30 18:44:14,"""In one Pfizer trial, for example, more than half of the vaccinated participants experienced headache, muscle pain… https://t.co/VhKZgA4pRz"
1333481892163837952,2020-11-30 18:43:52,"(And that is just one of many concerns with the Oxford trial.)

""In contrast to a normal saline placebo, early phas… https://t.co/xIm7ztIDXA"
1333481617973784581,2020-11-30 18:42:47,"""Past placebo-controlled trials of influenza vaccine were not able to fully maintain blinding of vaccine status, an… https://t.co/uGOS6xmKhr"
1333481525648748545,2020-11-30 18:42:25,"""Blinding is most important when measuring subjective endpoints like symptomatic covid-19, and differences in post-… https://t.co/NJFRhnolbQ"
1333481440949002241,2020-11-30 18:42:05,"""Most crucially, we need data-driven assurances that the studies were not inadvertently unblinded, by which I mean… https://t.co/PGnU9rTRSp"
1333480562502340610,2020-11-30 18:38:35,"""Second, these results refer to the trials’ primary endpoint of covid-19 of essentially any severity, and important… https://t.co/kMDsmTBEMV"
1333480432948666370,2020-11-30 18:38:04,"""Let’s put this in perspective:"" 

""First, a relative risk reduction is being reported, not absolute risk reduction… https://t.co/p7GLoa5yYA"
1333480015523098628,2020-11-30 18:36:25,Peter Doshi: Pfizer and Moderna’s “95% effective” vaccines—let’s be cautious and first see the full data -… https://t.co/5LahdRD4K3
1333479266168819716,2020-11-30 18:33:26,"RT @HansKoppies: @tefltheatre The lack of interest in the price of panic for the young is astonishing

“I do not doubt the seriousness of t…"
1333478790190813194,2020-11-30 18:31:33,"""Voor premier Rutte is het antwoord simpel: “Daar hebben wij geen sig­nalen van. En het is niet in de eerste plaats… https://t.co/XmaM4zL14w"
1333478623127461891,2020-11-30 18:30:53,"""Zijn die gegevens gedeeld met andere overheids-instanties, en krijgen dezelfde mensen daardoor overal en tot in le… https://t.co/RoOr4dAq9D"
1333478483570413569,2020-11-30 18:30:19,"""De Belastingdienst heeft immers op grote schaal onschuldige burgers als fraudeur bestempeld en op zwarte lijsten geplaatst."""
1333478383989174272,2020-11-30 18:29:56,"""Maar hoe de overheid dat vertrouwen gaat terugwinnen, dat is niet duidelijk.

Ook premier Rutte geeft daarvan blij… https://t.co/PIBk1S3KcB"
1333478295636221954,2020-11-30 18:29:35,"""Daardoor is de kerntaak van de overheid – dienstbaar zijn aan haar burgers en zorgen voor rechtszekerheid – de afg… https://t.co/urgCveAWPq"
1333478203189563394,2020-11-30 18:29:13,"""De verhoren geven een ontluisterende inkijk in het handelen van de macht, en hoezeer het handelen in politiek en b… https://t.co/fJjLIFAMLt"
1333477457404551174,2020-11-30 18:26:15,Zo verdwenen in de toeslagenaffaire alle signalen in de Haagse Bermudadriehoek https://t.co/Tq9j9XeBXK via @trouw… https://t.co/sGz5hhC6wD
1333474396074373126,2020-11-30 18:14:05,Zo verdwenen in de toeslagenaffaire alle signalen in de Haagse Bermudadriehoek https://t.co/Tq9j9XeBXK via @trouw… https://t.co/WbCblUJVZ7
1333471635718991872,2020-11-30 18:03:07,RT @markvanasten: Gelukkig zijn er nog meer verstandige regeringen: “Overtuigende kentering in coronacijfers zonder lockdown: zo heeft Zwit…
1333471498686918667,2020-11-30 18:02:34,"RT @punditclass: Anguish and tears from a man who lost his business to the lockdown, and was then arrested for the thoughtcrime of complain…"
1333471228426924043,2020-11-30 18:01:30,"@SchuurbiersT Laat een mondkapje zien waar je wat rode verf op gesmeerd hebt...

En het liefst iets wat er een beet… https://t.co/rkwJdzgv15"
1333470860322217991,2020-11-30 18:00:02,"@LouisW45267827 Nou... Bij sommigen ben ik niet zo heel populair, hoor.

Die kunnen mijn bloed wel drinken en mijn… https://t.co/XaKqClXI1V"
1333463540066361344,2020-11-30 17:30:57,Zomerportret 3. Hans van der Linde: ‘Een beetje principiële levenshouding is niet verkeerd’ https://t.co/xkgyKzDm0V… https://t.co/AmMSSwz6qa
1333461519867277319,2020-11-30 17:22:55,"RT @coco_riga: En over @MarionKoopmans die naar een flutartikeltje in een Reformatorische krantje, zeg maar zo ongeveer het hoofdkantoor va…"
1333449668152455170,2020-11-30 16:35:49,"RT @HansKoppies: Epidemioloog Sunetra Gupta: ""the scapegoating of the youth as “gran killers” (..) is a violation of the social contract""…"
1333448533844881408,2020-11-30 16:31:19,"RT @coco_riga: @hommel_b @BorgerPieter @MarionKoopmans Incoming!!! 

@pjvanerp die @MarionKoopmans een nepwetenschapper noemt die hij onmog…"
1333448165383692289,2020-11-30 16:29:51,RT @BorgerPieter: Merkwaardig dat een test een stortvloed aan kritiek kan overleven nog voordat die stortvloed werd uitgestort. Heeft @Mari…
1333447894070857732,2020-11-30 16:28:46,"RT @HansKoppies: Epidemioloog Sunetra Gupta - University of Oxford: ""I find them [young people] wearing masks in eachothers company very pr…"
1333447591309299716,2020-11-30 16:27:34,RT @robinmonotti: This is coercion not informed consent. Bully tactics. https://t.co/2XVfUdZ2O5
1333420394766856194,2020-11-30 14:39:30,"@MenuKaktus @BorgerPieter @MarionKoopmans Nou een of!!!

Goed hè. Bert Niesters als hoogleraar Klinische Virologie… https://t.co/R8CYELKmIU"
1333419577213136899,2020-11-30 14:36:15,@MarionKoopmans https://t.co/RJHUD6z1Jk
1333419320588824577,2020-11-30 14:35:14,"Kijk.

Marion Koopmans heeft nu al de hulp van Onze Lieve Heer zelf ingeroepen om @BorgerPieter te lijf gegaan.

Ja… https://t.co/0O0LrENwKH"
1333418004525232129,2020-11-30 14:30:00,"Ik voorspel je een grote toekomst, Maarten Costerus.

En bedankt voor de inspiratie voor een nieuwe blog. 

Ik zal… https://t.co/BIYluIB5Qe"
1333417215438299141,2020-11-30 14:26:52,"En een viroloog, beste Maarten, is gèèn moleculair geneticus die van de hoed en de rand weet waar het de PCR-techni… https://t.co/HyX48AVFPl"
1333416591816613890,2020-11-30 14:24:23,3. Je kunt nog geen onderscheid maken tussen de kritiek op een methode en kritiek op de toepassing en het ontwerp v… https://t.co/d9xua1HUZg
1333416262261731330,2020-11-30 14:23:05,"Ik noem ze even voor je op:

1. Je snapt niets van de materie.
2. Je doet geen enkele moeite om er zelfs maar de me… https://t.co/DIAAF0O5bn"
1333416070993113089,2020-11-30 14:22:19,"Het laatste woord is natuurlijk gericht aan jou @MaartenCosterus 

Ik zou maar vast een belletje plegen met Maarten… https://t.co/KMWDN6bIDb"
1333415696097751041,2020-11-30 14:20:50,"Waarschijnlijk net zo'n vernuft in Epidemiologie en Moleculaire Genetica als @MarionKoopmans. 

Hoe kom je zo snel… https://t.co/BBSIP9fBo1"
1333415479143239680,2020-11-30 14:19:58,Stuk voor stuk artikelen gepubliceerd in vooraanstaande vakbladen en uitgebreid besproken in editorials van deze va… https://t.co/2QSpLtlK8U
1333414760336023555,2020-11-30 14:17:07,https://t.co/KrgjYMofVB
1333414507121692673,2020-11-30 14:16:06,https://t.co/X31P768xIj
1333413690104836098,2020-11-30 14:12:52,https://t.co/txVMYb5WsR
1333413048867024897,2020-11-30 14:10:19,https://t.co/ZhEKV2FGfU
1333412715067486211,2020-11-30 14:08:59,https://t.co/ypf145lAMN
1333412228695994371,2020-11-30 14:07:03,"Want blijkbaar volgt Bert Niesters volstrekt niet wat er in de medische literatuur verschijnt over de RT-PCR. 

Dus… https://t.co/utyiCeURK2"
1333411970633043968,2020-11-30 14:06:02,"2. Bert Niesters heeft, net zoals zijn hooggeleerde collega @AlexWFriedrich1, geen behoefte aan de relevante wetens… https://t.co/l5T6rnlB73"
1333411717657792513,2020-11-30 14:05:01,"De noodzakelijke repliek:

1. De retraction paper van Borger et al. gaat helemaal niet over de ""betrouwbaarheid van… https://t.co/XLSB58fr37"
1333411231693217794,2020-11-30 14:03:05,"""De test is zó uitgebreid gebruikt. Laboranten hier in Groningen en de rest van Nederland zijn bovendien goed opgel… https://t.co/EinvUyHNk0"
1333411191054594048,2020-11-30 14:02:56,"""We werken er al dertig jaar mee, voor van alles: testen op het HPV-virus, voor kankerdiagnoses, bij transplantatie… https://t.co/ZtPm5pxM5e"
1333411109202747397,2020-11-30 14:02:36,"""Prof. Bert Niesters, hoofd afdeling klinische virologie aan het UMCG, vindt het „de grootste flauwekul” om aan de… https://t.co/kbkYAAWCwk"
1333410965036167169,2020-11-30 14:02:02,"Onthoud die naam ook goed, Bert Niesters, weet al dat iets ""de grootste flauwekul"" is, nog voordat hij er kennis va… https://t.co/AKFBZ4jKgr"
1333410680138047491,2020-11-30 14:00:54,"Maar zoals zovele hoogleraren in de huidige tijd, wist hij natuurlijk wel dat het ""de grootste flauwekul"" is."
1333410445303091205,2020-11-30 13:59:58,"Bert Niesters vindt het allemaal maar onzin, wat Pieter Borger en collega's te vertellen hebben...

Maar heeft over… https://t.co/YBrN58Yo8L"
1333410114838126592,2020-11-30 13:58:39,"En dan Prof. Bert Niesters, hoofd afdeling klinische virologie aan het UMCG, collega van @AlexWFriedrich1.

Weet u… https://t.co/tngWdy0Bza"
1333409505762275328,2020-11-30 13:56:14,"PCR-test overleeft stortvloed aan kritiek https://t.co/D0aklSpqya 

@MaartenCosterus 

Onthoud die naam. Grote belo… https://t.co/rJN77kwGbe"
1333407580094390274,2020-11-30 13:48:35,"And of course, an anesthesiologist should know...

#PCRtest https://t.co/FPMf6oRxMo"
1333406512195186688,2020-11-30 13:44:20,"RT @_Bakhtali: Nu worden zelfs de rechters bedreigd die Recht hebben gesproken over de onbetrouwbaarheid van de PCRtest 
#moneyTalks 
Wie i…"
1333406451688235009,2020-11-30 13:44:06,"RT @ademvrij: #ademvrij Masks DON'T stop the spread of Covid, top experts say https://t.co/hPupFVvMVy via @MailOnline"
1333399064768081922,2020-11-30 13:14:45,"Verbaast het je? En vind je het verweer van de Nijmeegse hoogleraar erg sterk?

Ik niet. Hij heeft het stuk niet ee… https://t.co/ug5THURQ9X"
1333398217782865923,2020-11-30 13:11:23,RT @Bobby_Network: This! https://t.co/PQlwW0ijw6
1333397716462956544,2020-11-30 13:09:23,"RT @DaanDeWit: En Moderna:

30.000 mensen in de trail

- 15.000 in vaccingroep: 5 met coronaverschijnselen.

- 15.000 placebogroep: 90 met…"
1333397296306937856,2020-11-30 13:07:43,"@DanielTuijnman @Het_OM @IGJnl @KNMG Graag gedaan, hoor. Graag gedaan."
1333397146167619588,2020-11-30 13:07:07,"@DanielTuijnman 

Zo, meisje...

Wanneer komt je inhoudelijke kritiek?

Misschien moet je even kijken wat Bobby Mal… https://t.co/sDQluq1faI"
1333396355834916865,2020-11-30 13:03:59,"@_hoek @Net_Arts In herhaling vallen...

In herhaling vallen...

In herhaling vallen...

IN HERHALING VALLEN...

IN HERHALING...

IN..."
1333395971028475905,2020-11-30 13:02:27,"https://t.co/DVInLKkbJp

In Duitsland haalt Reiner Füllmich inmiddels de ""Tagesschau"".

En gaat ook hier Christian… https://t.co/vtsJFaWmeE"
1333393666103238658,2020-11-30 12:53:17,"Sorry, de alter ego op Twitter van Nico Terpstra is @artinspector 

Ik eerde hem al eens met een hommage...

Hij is… https://t.co/dEs1LqgOqH"
1333392876697477120,2020-11-30 12:50:09,"En weet je nog wat ik het aller-, aller- maar dan ook het allerleukst vindt, mijn lieve ratjes?

Dat @Net_Arts, ofw… https://t.co/ZEfZLwA7H0"
1333391742356369410,2020-11-30 12:45:39,"En ja...

Ik ben een enorme lul...

Maar helaas voor deze rioolratjes wel een lul met een bul.

Dat dan weer wel...… https://t.co/IjJpyh4e8w"
1333391399589466114,2020-11-30 12:44:17,"Het is fijn om lid te zijn...

Van een clubje smoezelige ratjes... https://t.co/Vyz0MyMddA"
1333391226943442946,2020-11-30 12:43:36,"Enne... @art_inspector, als voorzitter van de VtdK moet u dit toch wel lezen, nietwaar?

Ach nee... Ik zou het bijn… https://t.co/QQRQilnK5X"
1333390813313839106,2020-11-30 12:41:57,"Hier krijg ik nu wel een glimlachje van op mijn gezicht...

Alle ratten komen op de broodkruimels af. 

Zelfs de vo… https://t.co/dB5hTePfeB"
1333389272985071616,2020-11-30 12:35:50,"RT @DutchCourage14: Mooi hoe deze jonge mensen op komen voor hun RECHT op onderwijs.  
Anita en Lisa willen weer de klas in https://t.co/XM…"
1333388999856181256,2020-11-30 12:34:45,"Gekregen van Sas Som.

En zo is het.

#coronamaatregelen https://t.co/q3ukSLXz7A"
1333387700485894144,2020-11-30 12:29:35,"https://t.co/P4yNpxV6XZ

Een jeugdfilmpje van een erg jonge Marion Koopmans 

@MarionKoopmans 

""Zoek het virus.""

Met de RT-PCR.

#PCR"
1333386344240975872,2020-11-30 12:24:12,"@robertgroenen Nope. 

Maar het Reformatorisch Dagblad wordt gerund door Onze Lieve Heer. 

Die heeft geen peer-review nodig."
1333382852059291649,2020-11-30 12:10:19,"@GLindneer @MinPres @ferdgrapperhaus @hugodejonge Zeer bedreven, inderdaad..."
1333382724938313728,2020-11-30 12:09:49,RT @olafdejonge: @hommel_b @volkskrant Maarten kan het Huxley wel uitleggen .... https://t.co/eDiDWWxFja
1333382547582152705,2020-11-30 12:09:07,"Deze kreeg ik net van Sas Som.

Ik begin waarschijnlijk te hallucineren, ik zie steeds weer Mark Rutte die de Slape… https://t.co/TBDGcSuVor"
1333380945647374337,2020-11-30 12:02:45,Premier Denemarken biedt in tranen excuses aan voor doden van miljoenen nertsen: “We hebben een fout gemaakt”… https://t.co/mvj6A1oYRn
1333380020719538180,2020-11-30 11:59:04,"Nog een keer dezelfde grafiek, nu zonder de verklarende legenda. 

Pre-test probability x likelihood-ratio (negatie… https://t.co/KO8P38JVlg"
1333379033690742785,2020-11-30 11:55:09,"Een klein beetje hele basale kennis van de Theorie van Bayes. 

Dat zijn wel vijf letters, Maarten. Dat moet toch t… https://t.co/9ldzNAJWIl"
1333378785018863621,2020-11-30 11:54:09,"We proberen het nog een keer, Maarten. 

Maar ik vrees dat er simpelweg niet voldoende kleine grijze celletjes onde… https://t.co/uuGP00yyZJ"
1333378036847300608,2020-11-30 11:51:11,"Zelfs de meest elementaire wetenschappelijke stukken die gemakkelijk leesbaar zijn, zijn aan Maarten Keulemans niet… https://t.co/2qMxQ0jK7j"
1333377454870835200,2020-11-30 11:48:52,"""Laboranten hier in Groningen en de rest van Nederland zijn bovendien goed opgeleid. Ze weten écht wel wat ze doen.… https://t.co/rb34dA3gG6"
1333377179753787394,2020-11-30 11:47:47,"„We werken er al dertig jaar mee, voor van alles: testen op het HPV-virus, voor kankerdiagnoses, bij transplantatie… https://t.co/9qRSYrDNdA"
1333377092063465472,2020-11-30 11:47:26,"""Prof. Bert Niesters, hoofd afdeling klinische virologie aan het UMCG, vindt het „de grootste flauwekul” om aan de… https://t.co/dfC2CmksYh"
1333376990796263425,2020-11-30 11:47:02,"Hier... Nog een ""PCR-expert""...

Dat is nog eens overtuigend ontkrachten van de kritiek.

Ik denk dat deze hooggele… https://t.co/2FJx7v4aq5"
1333376450658004994,2020-11-30 11:44:53,Onze Schetenwappelijke Glibberige Geitenkeutel begeeft zich weer op voor hem bijzonder glad wetenschappelijk ijs.… https://t.co/7lc7lprej8
1333374592128315392,2020-11-30 11:37:30,"RT @LBonneux: Een aardig overzicht van het wetenschappelijk debat. 

https://t.co/OHtaN00yYG https://t.co/LBwYGfItvx"
1333373814567219200,2020-11-30 11:34:24,"https://t.co/cHHbefTRvU

Goede dokters zullen er altijd zijn.

Ondanks alle politici, alle censuur en alle propaganda.

Altijd."
1333373377340465153,2020-11-30 11:32:40,"Zoveel wijsheid in een paar minuten...

Ik word er stil van.

#coronamaatregelen https://t.co/fGohRRCZUn"
1333372061977337856,2020-11-30 11:27:27,@SiamSomjit Weer wat geleerd... Dank je.
1333371600029306881,2020-11-30 11:25:36,"@SQueerdenker Verdorie!

Ben ik de belangrijkste God nog vergeten.

Het Vliegende Spaghetti Monster!

Bij deze is m… https://t.co/Mu13bvppIc"
1333370775051571200,2020-11-30 11:22:20,"@ajkarin @telegraaf Ja. Door een relatief 'onschuldig' RSV-virusje.

Haalde nooit de kranten. 

Haaldenooit de TV-k… https://t.co/AFpjwY18yJ"
1333370379285508097,2020-11-30 11:20:45,"@KampWendy @telegraaf Twee keer een verjaardag in 10 minuten! 

Feest voor de jongen!"
1333370260439830544,2020-11-30 11:20:17,"RT @simone_says123: Hahaha. Ik laat stante pede een nieuw visitekaartje maken.

Simone Says
Sekswerker https://t.co/qokPKgS0Ff"
1333370140881252355,2020-11-30 11:19:49,"@Distelvink20 Ja, helaas.

Tot voor kort zogezegd 'a-symptomatisch'.

In ieder geval niet zo duidelijk aan te opper… https://t.co/MJO5Jslpiv"
1333369857560227842,2020-11-30 11:18:41,"@sjsierdsema @IJsbakker @Bobby_Network Sorry Sjoerd... Siepie dan... 

Zielige, domme, treurige, niet al te snuggere Siepie..."
1333369637627703296,2020-11-30 11:17:49,"@padrepjotr @telegraaf Ik denk dat het gaat om het 'syndroom van Kawasaki', maar ik kan dat natuurlijk niet met zek… https://t.co/EVTpHfHbPj"
1333369192205197312,2020-11-30 11:16:02,"Maar zelden in de geschiedenis lieten regering en politici een zo nadrukkelijke proeve van onbekwaamheid, onbenulli… https://t.co/i3P3C6gKd5"
1333368591325007873,2020-11-30 11:13:39,"In de zorginstellingen hoeft het dus ook niet.

Behalve als de directie van het ziekenhuis niet gehinderd wordt doo… https://t.co/HCFSwmTORF"
1333367599531487232,2020-11-30 11:09:43,"Mondmaskers beschermen niet, dat is niets nieuws.

God, Allah en Boeddha natuurlijk wel.

#coronamaatregelen https://t.co/URTYmfB5pX"
1333367028636397573,2020-11-30 11:07:27,"Het lijkt mij duidelijk dat het mondmasker interfereert met de goede uitoefening in het geven van onderwijs:

Al wa… https://t.co/WoZEhzh04r"
1333366289004376064,2020-11-30 11:04:30,"Het pijpt blijkbaar toch niet zo heel handig met zo'n mondkapje op.

#mondkapjesplicht https://t.co/SyQsMLf6pX"
1333365631081705472,2020-11-30 11:01:53,"So far, so good.

Nu gaan we even naar de 'wettenlijke uitzonderingen' kijken.

Wil u alvast heel hard lachen?

Dan… https://t.co/vcIIeY4B4A"
1333364137947230209,2020-11-30 10:55:57,"Damien (6) ligt op ic: ’Wie denkt dat corona onzin is, kijk dan naar mijn zoontje’ https://t.co/Hf1s60XhzI via… https://t.co/n5JmouiT2J"
1333363090675658752,2020-11-30 10:51:48,@IJsbakker @sjsierdsema @Bobby_Network Mensen als @sjsierdsema zijn zelfs nog te beroerd om op te zoeken wat iemand… https://t.co/GNdxSdE3Eu
1333362669101965315,2020-11-30 10:50:07,"@IJsbakker @sjsierdsema @Bobby_Network 2) Rajesh Kumar Malhotra (Artist Alias: Bobby Rajesh Malhotra), Former 3D Ar… https://t.co/YuMH5g30Wy"
1333362555516055557,2020-11-30 10:49:40,@IJsbakker @sjsierdsema Ik vind het altijd weer geweldig om te zien hoe mensen die van zichzelf denken heel erg sli… https://t.co/jAAg0vFydB
1333356972691902465,2020-11-30 10:27:29,RT @simone_says123: Chips @MarionKoopmans is in da house. Ik ga nog maar een blokje om https://t.co/O2z79ixSsk
1333356731989176320,2020-11-30 10:26:32,RT @LucMangnus: @hommel_b @MarcBonten @MarcBonten kun je rekenen? Je doet alsof 90% effectief betekent dat je vd 100 geinjecteerden er 90 b…
1333355454483869698,2020-11-30 10:21:27,"RT @LBonneux: Over de drie vaccins in het laatste stadium:
https://t.co/NBMKGrVmnN"
1333355278088146953,2020-11-30 10:20:45,"De vraag is...

Is het wel echt een spotprent? https://t.co/11G14dX0NL"
1333354726985969665,2020-11-30 10:18:34,@AnthonyMigchels Status en positie doen me niets. Argumenten wel.
1333354009634234368,2020-11-30 10:15:43,@AnthonyMigchels En daarover zijn we het in ieder geval eens...
1333353492900098049,2020-11-30 10:13:39,"@AnthonyMigchels Ik kijk niet naar dit soort programma’s, ik lees liever betrouwbare literatuur.

Da’s al moeilijk… https://t.co/bcHzqu8SGy"
1333351288646590464,2020-11-30 10:04:54,"@AnthonyMigchels Omdat ze beschermd worden door de groepsimmuniteit.

Nog wel."
1333350949734199296,2020-11-30 10:03:33,"@sjsierdsema @IJsbakker Ach... Arme, domme Siep toch...

Lees nu eens het CV van nummer twee over wat hij de afgelo… https://t.co/ixXrG6Fuvy"
1333350118087680002,2020-11-30 10:00:15,"@AnthonyMigchels Ik denk dan toch dat je eens wat meer moet gaan lezen...

Over pokken...

Over polio...

Over de h… https://t.co/lfubGTkm5q"
1333347458483621889,2020-11-30 09:49:41,RT @FatEmperor: Utterly brilliant - sayas so much; suggest copy and upload everywhere https://t.co/Xm4Worz1Mr
1333347266858508296,2020-11-30 09:48:55,RT @lidwienj: GEEN  #mondkapjesplicht vanaf morgen. https://t.co/Qrfh15tD6f
1333335859735748609,2020-11-30 09:03:35,"RT @DaanDeWit: 'In Japan, more people died from suicide last month than from Covid in all of 2020.' 

https://t.co/Jec42YX4EL

'And women h…"
1333335800424116226,2020-11-30 09:03:21,"RT @NiemandsKnegt: Luik 🇧🇪, 28-11-2020

In Luik (Wallonië) geldt een avondklok vanaf 22.00 uur in verband met de coronapandemie.

Gisteravo…"
1333334241770397696,2020-11-30 08:57:10,"RT @mzelst: Alternatieve kop: ""RIVM en GGD geven verkeerd coronabeeld: mensen kijken toch wel naar de dagcijfers.""

Een sarcastisch draadje…"
1333333844842450946,2020-11-30 08:55:35,"RT @WaterdrinkerP: Onze pandjesprins heeft 570 panden, prinses Mabel 570 miljoen. Over de koning dienen we te zwijgen. En maar klagen over…"
1333333604294938625,2020-11-30 08:54:38,"RT @simone_says123: Nee @Hornbach_tweets ZERO begrip. 

Ik wens jullie lege winkels toe. Yippie-Jaja-Yippie-Yippie-Yeah https://t.co/8tya28…"
1333330653581078528,2020-11-30 08:42:54,"Vier vragen over vaccins tegen covid-19   https://t.co/ANyU5tjnbX via @medischcontact 

Door Henk Maassen, zoals al… https://t.co/P1N3hZ9bXT"
1333329862019457024,2020-11-30 08:39:45,"Kijk. Daar had ik nu heel veel woorden voor nodig, maar dit is de essentie. Dank je @DispereertNo! https://t.co/bYCEzIQf4u"
1333329643311673345,2020-11-30 08:38:53,"@LucMangnus Dat zou ik denken...

Ik heb ooit zeven afgestudeerde basisartsen een 2x2 tabel laten maken met de prev… https://t.co/FwW4GwfgMQ"
1333327705652269057,2020-11-30 08:31:11,RT @Jetconneqt: @hommel_b https://t.co/xqzPqbd9oE
1333325322905849856,2020-11-30 08:21:43,@AlexisEnders999 Zie mijn tweets van vanochtend.
1333324877999247361,2020-11-30 08:19:57,@Rogier_de_Groot @RIVM_vDissel @MarionKoopmans @AlexWFriedrich1 @MarcBonten Juist. En dat is precies het probleem.… https://t.co/KFZJfHKKc7
1333324259662426113,2020-11-30 08:17:30,"@Rogier_de_Groot @RIVM_vDissel @MarionKoopmans @AlexWFriedrich1 @MarcBonten Always think twice.

Voorzichtigheid is… https://t.co/oreRwIGMza"
1333324141785714690,2020-11-30 08:17:02,"RT @Rogier_de_Groot: @hommel_b @RIVM_vDissel @MarionKoopmans @AlexWFriedrich1 @MarcBonten Inderdaad, misschien dit artikel mbt het vaccinat…"
1333323597138497537,2020-11-30 08:14:52,"@Vrij86150483 Misschien moet je niet praten over dingen waar je geen verstand van hebt.

Lees even terug wat de pok… https://t.co/hC8gjjMRWQ"
1333322992538017800,2020-11-30 08:12:28,"Godzijdank.

#iklaatmeniettesten #laatjeniettesten https://t.co/37lGcjKTHT"
1333322581101907968,2020-11-30 08:10:49,"@UnoArnold Ik denk dat iedereen die de kennis en kunde heeft de wetenschap altijd kritisch moet bevragen...

Anders… https://t.co/a9lOmDHupG"
1333321862332477440,2020-11-30 08:07:58,RT @vertelmewat: @hommel_b https://t.co/hpnTYKb7Yi
1333321172893708288,2020-11-30 08:05:14,"https://t.co/VfksLOHvEL

We're off. https://t.co/itDtBsLI0P"
1333319980952195072,2020-11-30 08:00:30,"Nu heb ik toch zo'n vreemd voorgevoel dat dit je wel meer dan een paar minuten gaat kosten om te weerleggen,… https://t.co/dbPQgwnX2G"
1333316049765326849,2020-11-30 07:44:52,"""Twenty-Five Rules of Disinformation""

@MarionKoopmans en @pjvanerp 

Lezen jullie even mee?

Excuses, dit hebben j… https://t.co/ziZPWNUuZT"
1333315247457914881,2020-11-30 07:41:41,"RT @Thomas_Binder: 1/10

The seasonal flu wave is caused by several influenza and beta-corona viruses. This year, Corona-19 joined in. In…"
1333227947499646976,2020-11-30 01:54:47,RT @RogowskiBubba: #Paris https://t.co/J84grxv8SF
1333227717639204870,2020-11-30 01:53:52,"RT @coco_riga: @hommel_b Mijn neefje, toen elf jaar, kreeg SSPE. Het was verschrikkelijk om te zien hoe hij langzaam maar zeker niet meer k…"
1333227577889218562,2020-11-30 01:53:19,RT @nolapdog: @IlluminateDark8 https://t.co/IJYZvh05MS
1333227437514166272,2020-11-30 01:52:45,RT @IlluminateDark8: Brilliant 😆 https://t.co/fsQrKHhwFR
1333226861715976193,2020-11-30 01:50:28,"RT @coco_riga: Kan het niet meer dan volledig eens zijn met dit draadje. De schade die deze gekunstelde crisis, die aan alle kanten politie…"
1333222124559994880,2020-11-30 01:31:39,@nuijten_rob Dat doet eigenlijk niet zoveel ter zake. Een besmetting leidt zeer waarschijnlijk ook tot langdurige i… https://t.co/zRTYbKihxV
1333220080725979191,2020-11-30 01:23:31,"RT @yogasnuiver: @hommel_b En met een beetje pech komt er volgend jaar een grote mazelenuitbraak, dankzij door coronamaatregelen verstoorde…"
1333219743277469700,2020-11-30 01:22:11,"Daar zouden mensen als @RIVM_vDissel, @MarionKoopmans, @AlexWFriedrich1 en @MarcBonten zich ook eens rekenschap van… https://t.co/S7v6VVdSTD"
1333219199783743490,2020-11-30 01:20:01,"...voor een relatief onschuldig respiratoir virus is het werk van imbecielen en idioten, die het vertrouwen van het… https://t.co/8cEBYOFmYW"
1333218918484357121,2020-11-30 01:18:54,"Maar het op deze hijgerige manier, zonder enige vorm van kritiek, en zonder enige vorm van adequaat wetenschappelij… https://t.co/S2BW1kjDrB"
1333218482410954752,2020-11-30 01:17:10,"Ik heb kinderen en jongvolwassend dood zien gaan aan een meningococcen meningitis.

Het rijksprogramma is qua vacci… https://t.co/8UXbIt6Zv1"
1333218148196216832,2020-11-30 01:15:51,Ik heb in Duitsland jonge mensen dood zien gaan aan een SSPE als (late) complicatie van een infectie met mazelen.… https://t.co/mCLN10GfQa
1333217823087353857,2020-11-30 01:14:33,"Maar het zal het vertrouwen van de bevolking in deze 'deskundigen' niet vergroot hebben. 
 
Er is al jaren een dali… https://t.co/J4VVVxPVMW"
1333217495990366208,2020-11-30 01:13:15,"Wat ik misschien nog wel het meest schadelijk vindt is dit:

Na het echec met het vaccin tegen de Mexicaanse griep,… https://t.co/EWIIIDu1AJ"
1333216310633717762,2020-11-30 01:08:33,"@nuijten_rob Voor de groep mensen onder de 70 jaar is het antwoord in principe 'ja', even heel globaal gezegd..."
1333215896588984322,2020-11-30 01:06:54,"RT @RF_HFC: Artsen die een klacht indienen bij de inspectie omdat het massale testbeleid schade doet. 

Lijkt me nieuws.

 https://t.co/g3b…"
1333215360997318657,2020-11-30 01:04:46,En de ABSOLUTE risicoreductie die het vaccin bij een 90% RELATIEVE risicoreductie op het totaal aantal ziekenhuisop… https://t.co/AHvgCEf1Ye
1333215009271390210,2020-11-30 01:03:22,@Guido_Smeets Je hebt helemaal gelijk!
1333213568817356801,2020-11-30 00:57:39,"@nuijten_rob Dat is inderdaad precies de verkeerde interpretatie. 

Juist diegenen die een ""te zwak immuunsysteem""… https://t.co/CaVqEihEpK"
1333209133798010889,2020-11-30 00:40:01,"Let wel!

Dit zijn niet de echte getallen, maar een gedachten-experiment op basis van een hele grove schatting.

He… https://t.co/fO4Qnthpaw"
