ID,Tweets
1334776743153061891,b'RT @bosawd: Amsterdamse Waterleidingduinen #awd bossie #natuur \nEen jonge bok (spitser) tussen de adelaarsvarens. #damhert #goedemorgen htt\xe2\x80\xa6'
1334776006226403328,b'#goedemorgen\n\nMaak er weer een mooie dag van.\n\nNa de #koffie ofkorse \xe2\x98\x95\xe2\x98\x95\xe2\x98\x95\n\nHeerlijk al even met de #doggies gewandel\xe2\x80\xa6 https://t.co/eRywmtmNgr'
1334775344864370689,"b'Goedemorgen allemaal, iedereen een fijne vrijdag. Op naar het weekend. Een dagelijkse bezoeker, onze heggemus.\xe2\x80\xa6 https://t.co/v0IzDPRANR'"
1334774798879240192,"b'Goeiemorgen! Lekker onstuimig, past goed bij mijn gemoedstoestand... \xf0\x9f\x8c\xac\xe2\x98\x81\xef\xb8\x8f #onstuimig #kasteel #goedemorgen https://t.co/E25DIqXJpR'"
1334773746100527106,b'RT @sonnyspek: Per ongeluk 40.000 mailtjes naar de verwijderde map verplaatst.\n\nNu moet alles handmatig worden teruggeplaatst. #goedemorgen'
1334773508736475137,b'Per ongeluk 40.000 mailtjes naar de verwijderde map verplaatst.\n\nNu moet alles handmatig worden teruggeplaatst. #goedemorgen'
1334772034841292800,"b'#Goedemorgen Lieve TL, Twitsers, Swipers, Klikkers, LHBT+, Allemaal.\nV #Vrijdag . Vandaag De V van: #Vier 4-12-2020\xe2\x80\xa6 https://t.co/ofGsbI0unq'"
1334771697522765826,b'RT @hetiswa: Gewoon echt even doen \xf0\x9f\x98\x82\n\n#Goedemorgen \xf0\x9f\x99\x8b\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/70Cg1qzQDV'
1334771626798424064,b'RT @karoliennijhof: De wind overstemde alle andere geluiden wat dieper in het bos. Een vrouw en drie honden. Wie heeft hen voor het laatst\xe2\x80\xa6'
1334770973233586177,b'De wind overstemde alle andere geluiden wat dieper in het bos. Een vrouw en drie honden. Wie heeft hen voor het laa\xe2\x80\xa6 https://t.co/8jhJRyDNli'
1334770908356112384,"b'Ik, als Corona voorbij is \xf0\x9f\xa5\xb4 #goedemorgen https://t.co/Bu9WvKz1ma'"
1334770433745428480,"b'RT @DierenAmsterdam: Je hebt ze in alle vormen en maten. Dik, dun, met/zonder poot, met/zonder tenen, kromme snavel, bruin, grijs, wit. Het\xe2\x80\xa6'"
1334769950263808002,b'@ErnaDKeulenaere Zo\xe2\x80\x99n wind h\xc3\xa8 #goedemorgen lady https://t.co/aLc1sPqhJL'
1334769858815414272,b'Uithoornz magazine naar de drukker en lekker Kerstboekje 70.000 ex ook weg. #bambam\n\n\xf0\x9f\x94\xb8Heerlijk #printisbig\xe2\x80\xa6 https://t.co/lVMbg3chIr'
1334769292743745536,b'#goedemorgen #weer fijne #vrijdag al. #lucht #sky #weather #clouds \xf0\x9f\x99\x8b\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f #loveit #genietvanjedag \xf0\x9f\xa4\x97 https://t.co/cy5808rGZ7'
1334769005786247168,b'RT @slaghoedje: #goedemorgen We hebben nu drie verkiezingen achter de rug. CDA . Trump en Forum. Alle drie keer werd het een zooitje. Hebbe\xe2\x80\xa6'
1334768715687206912,b'Goedemorgen! Op naar het weekend \xf0\x9f\x8e\x89\nIk wens jullie een fijne vrijdag \xe2\x98\xba\xef\xb8\x8f\nhttps://t.co/natxI1Dkf6 #goedemorgen #koffie\xe2\x80\xa6 https://t.co/dzLIKKZddt'
1334768409788215298,b'Landhuis Oud-Amelisweerd https://t.co/Pe5NcWhx8b #bunnik #amelisweerd #landschap #geschiedenis #goedemorgen https://t.co/JxmZckj2c1'
1334767811131039744,b'G O E I E M O R G E N \xe2\x98\x95\xef\xb8\x8f\n\n\xe2\x80\x98Maybe it won\xe2\x80\x99t work out. But maybe seeing if it does will be the best adventure ever.\xe2\x80\x99\xe2\x80\xa6 https://t.co/DZJEpNnWnf'
1334767789224157184,b'#goedemorgen #nederland Mensen MURW maken met allerlei vervelende maatregelen valt in de categorie oorlog voeren.'
1334767758362505216,b'RT @slaghoedje: #goedemorgen We hebben nu drie verkiezingen achter de rug. CDA . Trump en Forum. Alle drie keer werd het een zooitje. Hebbe\xe2\x80\xa6'
1334767732420730881,"b'RT @DierenAmsterdam: Je hebt ze in alle vormen en maten. Dik, dun, met/zonder poot, met/zonder tenen, kromme snavel, bruin, grijs, wit. Het\xe2\x80\xa6'"
1334767344908972033,"b'RT @DierenAmsterdam: Je hebt ze in alle vormen en maten. Dik, dun, met/zonder poot, met/zonder tenen, kromme snavel, bruin, grijs, wit. Het\xe2\x80\xa6'"
1334766989907288064,b'#Goedemorgen. Hebben jullie ook soms het gevoel alsof jullie in een aflevering van Jiskefet zijn beland? https://t.co/AFkbd2dT7W'
1334766068397707266,b'#goedemorgen eindelijk terug de zon https://t.co/6tSnyzodb4'
1334766046683820032,"b'Ben ik de enige die op deze manier online shopt, of zijn jullie wel normaal? #dtv #goedemorgen https://t.co/8l4sgbBSK5'"
1334765129339047936,"b'Je hebt ze in alle vormen en maten. Dik, dun, met/zonder poot, met/zonder tenen, kromme snavel, bruin, grijs, wit.\xe2\x80\xa6 https://t.co/PcYcFeGCxz'"
1334764659413573632,b'@VALENTiNE_1_ #Goedemorgen vandaag weer een jaartje jonger geworden. Mijn kameraad in januari. Ik denk dat ik dit g\xe2\x80\xa6 https://t.co/lsWV0egcVk'
1334764068457078791,b'Goedemorgen bouwgeluiden ringgeluiden vliegtuiggeluiden koffiezetgeluiden aankleedgeluiden nieuweschoenengeluiden o\xe2\x80\xa6 https://t.co/C2WKci9BOu'
1334763991185436673,"b'#goedemorgen\nGisteren bij #op1 het kakelkipje @DilanYesilgoz doet #VVD verkiezingspraatje en zegt in iedere zin: ""D\xe2\x80\xa6 https://t.co/LxbHjRAmhM'"
1334763607788298241,"b'#goedemorgen\nGisteren bij #op1 het kakelkipje @DilanYesilgoz doet #VVD verkiezingspraatje en zegt in iedere zin: ""D\xe2\x80\xa6 https://t.co/1WpOwarSrI'"
1334763101846204416,"b'#goedemorgen\nGisteren bij #op1 het kakelkipje @DilanYesilgoz doet #VVD verkiezingspraatje en zegt in iedere zin: ""D\xe2\x80\xa6 https://t.co/JlCppoNUJ9'"
1334762634130886657,"b'#Goedemorgen, het is #vrijdag. De meeste mensen zijn bijna klaar met de week. Wat was jou vervelendste ervaring op werk deze week?'"
1334762378077097984,"b'Goedemorgen, \n\nJe bent niet je vreugde, noch je pijn,\ndat is slechts wat je leven kleurt.\nJij bent wie jij besluit\xe2\x80\xa6 https://t.co/GvrjbVl4bY'"
1334762206249037825,"b'Vandaag in,1930 - Het Vaticaan keurt periodieke onthouding goed als methode voor anticonceptie.\n#goedemorgen'"
1334762187341099010,b'#goedemorgen! Vandaag een dagje #verlof genomen. Even een lang #weekend. Ik ga er van genieten . Fijne dag!'
1334761867869294592,"b'RT @SytseSchoustra: #Goedemorgen, het is geheel bewolkt op #Terschelling, 5.2 \xc2\xb0C bij ZO 7 Bft, zicht 26 km, golfhoogte Noordzee 1.50 m, zee\xe2\x80\xa6'"
1334761402834227200,"b'#Goedemorgen, het is geheel bewolkt op #Terschelling, 5.2 \xc2\xb0C bij ZO 7 Bft, zicht 26 km, golfhoogte Noordzee 1.50 m,\xe2\x80\xa6 https://t.co/KxcTh865Dl'"
1334758329462251520,b'#Goedemorgen vandaag is het mijn #verjaardag \xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89 https://t.co/h50z4Ku4hR'
1334757628917014528,"b'\xf0\x9f\x87\xb3\xf0\x9f\x87\xb1 \xf0\x9f\x92\x9a\xf0\x9f\x92\x9c\nSinterklaas over een paar dagen mag je weer naar Spanje.\nSinterklaas: ""Gelukkig wel..."" \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\n\n@WillemvHanegem\xe2\x80\xa6 https://t.co/Ib8eZCKS18'"
1334756580622016512,b'RT @ochtenddeuntjes: #Goedemorgen! Bijna weekend. Geniet ervan en tot volgende week \xf0\x9f\x98\x98 #Spotify https://t.co/14HmJcaKpX #Youtube https://t.c\xe2\x80\xa6'
1334756196973162496,b'Vandaag op deze stormachtige vrijdag: tekenen aan een product-uitleg opdracht en eindelijk weer... Studeren!!\xe2\x80\xa6 https://t.co/y2xGaOHVfk'
1334755324251820032,b'Bloot voor brood #horecakalender #naakt #goedemorgen\nhttps://t.co/lOEGuVAc2o https://t.co/C8Wo75bnGh'
1334753488014815235,b'#goedemorgen We hebben nu drie verkiezingen achter de rug. CDA . Trump en Forum. Alle drie keer werd het een zooitj\xe2\x80\xa6 https://t.co/a6j6GNwRN4'
1334753456528248834,b'DAG 264 #coronamorningsong om de dag mee te beginnen \xf0\x9f\xa6\xa0\xf0\x9f\x8e\xb6   \n\nDeze week stemweek #top2000 Vandaag de laatste stemtip:\xe2\x80\xa6 https://t.co/Ao7Pd0xVZn'
1334753252576026624,b'afscheid van de #herfst - #DenHelder #Goedemorgen #vrijdag #natuur #nature #FridayFeeling https://t.co/dxvAyBPJQX'
1334752947478155265,b'#goedemorgen eerst maar even de voorraad checken. Al weer bijna weekend. \nWord je toch gelijk vrolijk van\xf0\x9f\x8c\xb2 \xf0\x9f\x98\x85 https://t.co/K0xjEYGZUe'
1334752913248411649,b'Ik maakte er 48x van ... toch op tijd op mijn werk \xf0\x9f\x98\x87 #goedemorgen #pt'
1334752556996841472,b'#goodmorning #buenosdias #bonjour #goedemorgen #letsstart #blue #sunrise #klein @ Wilrijk https://t.co/E4vaPuUFcx'
1334752294705893376,b'Je lichaam is toch zeker geen vuilnisbak?\nLees hoe je een fijnproever wordt: https://t.co/epvIuF0yIz #goedemorgen\xe2\x80\xa6 https://t.co/DiIC27qvER'
1334751539651633152,b'#Goedemorgen! Bijna weekend. Geniet ervan en tot volgende week \xf0\x9f\x98\x98 #Spotify https://t.co/14HmJcaKpX #Youtube https://t.co/JLNOPjHiuh'
1334751411876352002,b'#Goedemorgen weer deze laatste dag van de week! Tis weer vrijdag!!! https://t.co/JK9DKb14dY'
1334750654133391361,b'RT @hetiswa: Gewoon echt even doen \xf0\x9f\x98\x82\n\n#Goedemorgen \xf0\x9f\x99\x8b\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/70Cg1qzQDV'
1334750320677826560,"b'#goedemorgen,  doet ie anders nooit hoor \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\n\nFijne dag allemaal.\nStaat een flinke woei aan deze kant van het land. https://t.co/66dIL48zjK'"
1334749905127170049,b'#goedemorgen #nederland \xe2\x80\x98samen\xe2\x80\x99 en \xe2\x80\x98voor elkaar\xe2\x80\x99 betekent niets meer dan allemaal het haasje zijn.'
1334749725610962945,"b'Yeey! Weekend ..... bijna dan h\xc3\xa8?\n\nBoeken, muziek, leuke serie uitzoeken, borrelen, uitslapen, wandelen, peerd aai\xe2\x80\xa6 https://t.co/dz0jhaVHp8'"
1334748338563002373,"b'#goedemorgen allemaal. Laatste dag werken \xf0\x9f\x92\x83 en dan heerlijk weekend!  #letsrace #F1 \xf0\x9f\x8f\x8e\xef\xb8\x8f\xf0\x9f\x8f\x81maak het gezellig, en veel p\xe2\x80\xa6 https://t.co/Nw2y6QrmIU'"
1334747261461536768,b'Gewoon echt even doen \xf0\x9f\x98\x82\n\n#Goedemorgen \xf0\x9f\x99\x8b\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/70Cg1qzQDV'
1334746043465031680,"b'De vraag is ook, willen wij de mensen uit de randstad wel in de regio? #wnl #goedemorgen'"
1334745507923685383,b'#goedemorgen het is weer #vrijdag.. https://t.co/4FDq0Usar6'
1334745007404806144,b'#goedemorgen (nieuwe)volgers het is vrijdag 04 december 2020. #StreetArt aan de #Westkruiskade in het\xe2\x80\xa6 https://t.co/CeaL8K5Fpn'
1334744566403129345,"b'#Goedemorgen \xf0\x9f\x8e\xb6 Heeft die man niks anders te doen dan alleen maar zinloze rechtszaken te voeren?.\nHij is klaar, acce\xe2\x80\xa6 https://t.co/08x3mzuTI4'"
1334743852616388608,b'#Goedemorgen @AnsTante een vrijdagdansje voor jou! Gezellige dag vandaag https://t.co/tEK1MzBJvD'
1334743489469419520,b'#Goedemorgen bijna....bijna...#Sinterklaas flipflapbloorberblooberflap https://t.co/uajMYRefsL'
1334742983493648387,"b'Goedemorgen, het is vandaag vrijdag 4 december\nhttps://t.co/6ElmQebcOV\n#GoereeOverflakkee #goedemorgen #dagvan\xe2\x80\xa6 https://t.co/QSRJnYKVYP'"
1334742490629484544,b'#goedemorgen toppers van Twitter geniet van deze dag en laat je niet gek maken! https://t.co/Sr0LSXVxrB'
1334741102612656128,b'Dag2 voor oudvuil op de bank\n#Goedemorgen\n#FijneVrijdag \xf0\x9f\xa4\x8d\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x92\xab\xf0\x9f\x8d\x80\xe2\x98\x95 https://t.co/lb98acuCQo'
1334740606803996674,b'Goedemorgen lieve allemaal \xf0\x9f\x98\x98 TGIF! fijne dag vandaag! #goedemorgen #vrijdag #bijnaweekend #geniet #lach https://t.co/lDJ1EGDedU'
1334740598457294850,b'Goedemorgen Twittervrienden!\xf0\x9f\x91\x8d\n\nIk hoop dat we ondanks de crisis fijne feestdagen beleven! \nLaten we hopen dat 2021\xe2\x80\xa6 https://t.co/mvRjBf5qCJ'
1334737659902783488,"b""Vandaag ben ik dankbaar:\n1. Dat papperdeflaps PO'er precies snapt wat ik nodig heb om goed en verantwoord voor hem\xe2\x80\xa6 https://t.co/FIJMH1GdDq"""
1334737239566389250,b'#Goedemorgen! Het #Wakkerwordenliedje voor vandaag is...\n\nAltijd dichtbij - Stephanie Struijk\xe2\x80\xa6 https://t.co/De9owlfykP'
1334736591424786432,b'#goedemorgen Nederland: https://t.co/MbdJSUjZeP'
1334736544503050246,"b'Mocht je nog een boek willen schrijven met de titel ""gekkies op de balustrade""?\n\nDan kun je hier boven terecht voor\xe2\x80\xa6 https://t.co/k6oqRW8aT6'"
1334736369491521536,b'Goedemorgen Twitter vrienden!\xf0\x9f\xa4\x97\n\nIk wens jullie een hele fijne dag/weekend! Wees lief voor elkaar\xe2\x99\xa5\xef\xb8\x8f\n\nLike\xe2\x99\xa5\xef\xb8\x8f of RT wo\xe2\x80\xa6 https://t.co/d9rQzL9N2A'
1334735011334025216,b'#goedemorgen! Nog even nagenieten van gisterenavond \xf0\x9f\x98\x8e\xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb @PSV https://t.co/Qzi5nMDxMz'
1334734914403655680,b'Ik zal maar stilletjes opstaan. Dat vrouw en kind nog verder kunnen slapen. #Goedemorgen https://t.co/94Sp9bM6Or'
1334732827510837248,b'#Goedemorgen #Nederland! Wat een rust in bed t.o.v. de dag die ik vandaag ga meemaken met #sinterklaas op #school m\xe2\x80\xa6 https://t.co/YNazSA3Fsx'
1334732380561678336,"b'Joehoe,\nGoedemorgen allemaal, maak er een leuke vrijdag van. #goedemorgen https://t.co/pU23UBOFy0'"
1334731865798881281,"b'#Goedemorgen. Een hele vroege tijd om op te staan, ik ben hulpsinterklaas voor de kinderen van de Pierre Bayle in\xe2\x80\xa6 https://t.co/tSpgXnLigR'"
1334729666788208641,b'@Martha04951781 Goede reis Martha fijn! Veel plezier #Goedemorgen'
1334729543836381185,b'#Goedemorgen Het is 4 december. De zon komt vandaag om 8.30 uur op en gaat om 16.29 uur weer onder.'
1334727715526733824,b'Ik zet alvast de deur op een kier want het weekend komt eraan. #goedemorgen #koffie #vrijdag https://t.co/ufQX1bx2z9'
1334725441920389121,"b'het #weer vandaag : de max windsnelheid 24 Kph, wind richting: Southeast,temperatuur max 8 C\xc2\xb0 #goedemorgen'"
1334724087382495235,b'\xe2\x9d\xa4\xef\xb8\x8fGoede morgen\xe2\x98\xba\xef\xb8\x8f \n#wakker #good #morning #goedemorgen #utrecht #opstaan #riseandshine #netherlands #dutch #chinese\xe2\x80\xa6 https://t.co/jM4hglEK4L'
1334716685924917248,b'#goedemorgen Twitter het is wat het is en het is bijna #weekend https://t.co/UIfwVtRkaI'
1334708915775352832,b'Begin de dag met een lach.. #goedemorgen https://t.co/WdL0PugpSB'
1334704938388221952,b'Goede morgen volgers het is weer #vrijdag \xf0\x9f\xa6\x8b het is bijna #weekend en het is weer #koffietijd want koffie in de morg\xe2\x80\xa6 https://t.co/rGvTsUW5Wb'
1334702108843646976,"b'#goedemorgen , opstarten met koffie \xe2\x98\x95\xef\xb8\x8f'"
1334674918122905600,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334660450366132226,b'RT @AylinBilic: Nederland blijkt een land van improviseren en niet zozeer van plannen. #vaccin #goedemorgen'
1334627926428553216,b'RT @ceesvgnl: Al weer een paar dagen geleden dat het morgens zo mooi was. #ceesvg #goedemorgen https://t.co/UixPMi58va'
1334614202355486724,"b'RT @WNLVandaag: Eerder werd aangekondigd dat de steun aan de horeca en cultuur versoberd zou worden, maar het kabinet trekt toch honderden\xe2\x80\xa6'"
1334608911995981830,b'RT @ceesvgnl: Al weer een paar dagen geleden dat het morgens zo mooi was. #ceesvg #goedemorgen https://t.co/UixPMi58va'
1334600300964016137,b'RT @bosawd: Amsterdamse Waterleidingduinen #awd bossie #natuur \nEen jonge bok (spitser) tussen de adelaarsvarens. #damhert #goedemorgen htt\xe2\x80\xa6'
1334584361195368449,"b'RT @gijs19054075: Die #Wiebes #VVD is een gladjakker, nog nooit zoveel gekapt op de #Veluwe #biomassa 34 miljard Euro subsidie DOEKOEEEEEEE\xe2\x80\xa6'"
1334582344741761042,b'RT @gijs19054075: Hoeveel van dit soort islamitische tijdbommen lopen er nog vrij rond in Nederland? #dtv #goedemorgen #VVD #CDA #PVV #FvD\xe2\x80\xa6'
1334568053854662657,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334550589804584965,"b'RT @WNLVandaag: Eerder werd aangekondigd dat de steun aan de horeca en cultuur versoberd zou worden, maar het kabinet trekt toch honderden\xe2\x80\xa6'"
1334549761890938884,b'RT @gijs19054075: Hoeveel van dit soort islamitische tijdbommen lopen er nog vrij rond in Nederland? #dtv #goedemorgen #VVD #CDA #PVV #FvD\xe2\x80\xa6'
1334543085456461825,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334542357342072832,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334541893020102656,b'RT @Realist50063598: Oorzaak ernstige kettingbotsing A27 inmiddels ook bekend #goedemorgen https://t.co/F6PT2m9aUm'
1334541362390331402,"b'RT @WNLVandaag: Eerder werd aangekondigd dat de steun aan de horeca en cultuur versoberd zou worden, maar het kabinet trekt toch honderden\xe2\x80\xa6'"
1334541346225479681,"b'RT @WNLVandaag: Eerder werd aangekondigd dat de steun aan de horeca en cultuur versoberd zou worden, maar het kabinet trekt toch honderden\xe2\x80\xa6'"
1334541336331030528,"b'RT @WNLVandaag: Eerder werd aangekondigd dat de steun aan de horeca en cultuur versoberd zou worden, maar het kabinet trekt toch honderden\xe2\x80\xa6'"
1334541324733837315,"b'RT @WNLVandaag: Eerder werd aangekondigd dat de steun aan de horeca en cultuur versoberd zou worden, maar het kabinet trekt toch honderden\xe2\x80\xa6'"
1334541313287614464,"b'RT @WNLVandaag: Eerder werd aangekondigd dat de steun aan de horeca en cultuur versoberd zou worden, maar het kabinet trekt toch honderden\xe2\x80\xa6'"
1334541300826300417,"b'RT @WNLVandaag: Eerder werd aangekondigd dat de steun aan de horeca en cultuur versoberd zou worden, maar het kabinet trekt toch honderden\xe2\x80\xa6'"
1334541290059522048,"b'RT @WNLVandaag: Eerder werd aangekondigd dat de steun aan de horeca en cultuur versoberd zou worden, maar het kabinet trekt toch honderden\xe2\x80\xa6'"
1334541036392247304,"b'Eerder werd aangekondigd dat de steun aan de horeca en cultuur versoberd zou worden, maar het kabinet trekt toch ho\xe2\x80\xa6 https://t.co/pMCjQ31AWJ'"
1334540039813017611,b'RT @gijs19054075: Hoeveel van dit soort islamitische tijdbommen lopen er nog vrij rond in Nederland? #dtv #goedemorgen #VVD #CDA #PVV #FvD\xe2\x80\xa6'
1334536158978732033,b'RT @Realist50063598: Oorzaak ernstige kettingbotsing A27 inmiddels ook bekend #goedemorgen https://t.co/F6PT2m9aUm'
1334523237871521795,b'RT @gijs19054075: Hoeveel van dit soort islamitische tijdbommen lopen er nog vrij rond in Nederland? #dtv #goedemorgen #VVD #CDA #PVV #FvD\xe2\x80\xa6'
1334522574789808129,b'RT @gijs19054075: Hoeveel van dit soort islamitische tijdbommen lopen er nog vrij rond in Nederland? #dtv #goedemorgen #VVD #CDA #PVV #FvD\xe2\x80\xa6'
1334515112972079104,b'RT @bosawd: Amsterdamse Waterleidingduinen #awd bossie #natuur \nEen jonge bok (spitser) tussen de adelaarsvarens. #damhert #goedemorgen htt\xe2\x80\xa6'
1334511323930103815,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334508920459710469,b'RT @Prikkel2016: #goedemorgen\n#r1jn\nDenk dat #Wiebes die als staatss. de #belastingdienst heeft gesloopt en toen promotie maakte en als min\xe2\x80\xa6'
1334506684602003461,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334506652654047233,b'RT @bosawd: Amsterdamse Waterleidingduinen #awd bossie #natuur \nEen jonge bok (spitser) tussen de adelaarsvarens. #damhert #goedemorgen htt\xe2\x80\xa6'
1334505256949047300,b'#goedemorgen\n#r1jn\nDenk dat #Wiebes die als staatss. de #belastingdienst heeft gesloopt en toen promotie maakte en\xe2\x80\xa6 https://t.co/P4RAnFgKNJ'
1334504927167647746,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334503106487443461,b'RT @bosawd: Amsterdamse Waterleidingduinen #awd bossie #natuur \nEen jonge bok (spitser) tussen de adelaarsvarens. #damhert #goedemorgen htt\xe2\x80\xa6'
1334491601738010625,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334490763091185664,"b'RT @gijs19054075: Tja Daarom stemmen wij #PVV 17 maart , om dit vergift dat #Islam heet te bestrijden #goedemorgen'"
1334486586956935169,b'RT @sc_goddess: #goodmorning #goedemorgen lekker voor mijn doen uitgeslapen \xf0\x9f\x92\x96\xf0\x9f\xa4\xaa\xf0\x9f\x98\x87 hoe begint jou dag?! https://t.co/imZbjdLF1s'
1334481566828032001,"b'RT @Earhaan: Hoe meer spullen een mens koopt, hoe leger hun bestaan is...\n\n#Goedemorgen \xf0\x9f\x98\x83\xf0\x9f\x8d\x80 https://t.co/YeI9WdIpWH'"
1334478137518927876,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334476069303422977,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334474918633869312,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334472677793345538,b'RT @gijs19054075: Hoeveel van dit soort islamitische tijdbommen lopen er nog vrij rond in Nederland? #dtv #goedemorgen #VVD #CDA #PVV #FvD\xe2\x80\xa6'
1334470475225964546,b'RT @ceesvgnl: Al weer een paar dagen geleden dat het morgens zo mooi was. #ceesvg #goedemorgen https://t.co/UixPMi58va'
1334468552296976384,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334455868042207234,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334455843488718848,b'RT @gijs19054075: Hoeveel van dit soort islamitische tijdbommen lopen er nog vrij rond in Nederland? #dtv #goedemorgen #VVD #CDA #PVV #FvD\xe2\x80\xa6'
1334455346862170112,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334453961483563008,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334452852492824577,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334452116769959936,"b'RT @gijs19054075: Tja Daarom stemmen wij #PVV 17 maart , om dit vergift dat #Islam heet te bestrijden #goedemorgen https://t.co/3qtzZeq1PW'"
1334452081416134656,b'RT @gijs19054075: Hoeveel van dit soort islamitische tijdbommen lopen er nog vrij rond in Nederland? #dtv #goedemorgen #VVD #CDA #PVV #FvD\xe2\x80\xa6'
1334451795603714052,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334451582751174656,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334450697459429377,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334450640261697537,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334450578362134529,b'RT @slaghoedje: #goedemorgen zojuist mijn eerste goede daad van vandaag verricht. Weer lid geworden van @OmroepON . Had eerlijk gezegd opge\xe2\x80\xa6'
1334447386857512964,b'RT @gijs19054075: Hoeveel van dit soort islamitische tijdbommen lopen er nog vrij rond in Nederland? #dtv #goedemorgen #VVD #CDA #PVV #FvD\xe2\x80\xa6'
1334443695152771073,"b'RT @gijs19054075: Tja Daarom stemmen wij #PVV 17 maart , om dit vergift dat #Islam heet te bestrijden #goedemorgen'"
1334443595928121344,b'RT @AlblasEric: #goedemorgen (nieuwe)volgers het is donderdag 03 december 2020. #StreetArt in de #2e_Blekerhof. Fijne Dag &amp; Groet van Eric\xe2\x80\xa6'
1334443312749682688,b'RT @gijs19054075: Hoeveel van dit soort islamitische tijdbommen lopen er nog vrij rond in Nederland? #dtv #goedemorgen #VVD #CDA #PVV #FvD\xe2\x80\xa6'
